total_strength,DMN_within,DMN_FPN_between,DMN_MTL_between,FPN_within,FPN_MTL_between,MTL_within,src_subject_id
266.8420668578391,0.03548104376871535,0.023390992356794673,0.013917259918395744,0.03821146110176079,0.009332414378465164,0.027045898885906805,HCD1231832
222.8751324951471,0.03511321362133501,0.020912211616161695,0.01566523921548259,0.032839420191785415,0.00982697541668906,0.034531886604554134,HCD2046842
170.30936210239256,0.024927231395649955,0.018252185353755588,0.008518817079639843,0.02850545992677058,0.005132816113162783,0.016661221511600776,HCD2594671
213.17121403500465,0.023058528274879732,0.013840056786297726,0.006753562315243324,0.015641504350920883,0.00371468724448224,0.01581463439298757,HCD2810954
187.96929427295998,0.020799409595319007,0.015049985079085297,0.009118829979138557,0.029719146360279117,0.005371031758260476,0.01769836711110846,HCD2302430
156.118341229408,0.02005611838259569,0.017336954762225753,0.007847083996410003,0.032081886719950915,0.00678717874693512,0.01799018222236379,HCD1933864
185.7302421947478,0.01961990611275982,0.012559436559744994,0.012376719618052751,0.01740054662472945,0.004086791473350021,0.018091982315158177,HCD0295146
246.45729174152115,0.029991183158140075,0.01971645860045948,0.014124112838985967,0.028802015217118903,0.007586903387201248,0.021357489233514385,HCD2685169
173.6859211758604,0.019169336980714824,0.012046293561529404,0.005523340822711236,0.020950714934713347,0.0030932328404228463,0.015401353021583571,HCD2062537
235.2359322209921,0.026714423998927726,0.0195864223275709,0.010269106326984646,0.02776421274017744,0.0065397276046837045,0.01989171117847075,HCD2785678
239.5883235511944,0.027638591407891103,0.020776805539873357,0.009820926882792427,0.03951527907767422,0.004239216983958747,0.017118221765970557,HCD0555146
273.8761865461166,0.029479030954053798,0.01840371214309434,0.011689437058428611,0.034326114055475504,0.007359482775850302,0.022207471420994312,HCD0152932
181.33945802380998,0.024261048530322654,0.015599003617860813,0.01125198972898054,0.03158498956895856,0.004369059358659574,0.018075926689706638,HCD0298758
238.05583714573083,0.02995784108144404,0.023156699502961002,0.01782144739222471,0.037394854900841795,0.009687018281031589,0.03443797390213007,HCD1010412
200.16916565767644,0.031077313284537722,0.01771660208241224,0.011856720851781202,0.030023376336717783,0.004793812336878706,0.023380836690251136,HCD0001305
214.21599855275701,0.033892415795252664,0.021135165093573573,0.013591006498548852,0.03443452010256338,0.0075489274068070945,0.020778923014077445,HCD2807460
241.79100431225402,0.03816729586384793,0.021734850339780655,0.012274562281861568,0.03276875916632723,0.007333895575315047,0.022524403811773744,HCD1328241
110.0586295740336,0.013288111988281925,0.007050883923800135,0.0023679822208691735,0.010113887417627814,0.002052015207842506,0.00818085105493101,HCD0551946
198.25725712945504,0.020772382160559655,0.015651721699396475,0.011310798182627545,0.03254128973719115,0.007940484467947014,0.01782868420052021,HCD2714655
148.66189002705573,0.01947319324013896,0.012290250693263054,0.0064622731016268425,0.01864885844199679,0.003417947466326858,0.012327667993478513,HCD1184950
274.72479039666837,0.040420899092524,0.02443869957285052,0.016836124519163078,0.03878659139371257,0.01040916611408769,0.033754879942431336,HCD2001517
211.37725373515673,0.02717293933167986,0.021764093566043242,0.0127509223433762,0.026087704977593027,0.005959090000954987,0.022921125383856208,HCD0534138
204.86081973419883,0.01960271640635703,0.015780358902374007,0.006555199962992295,0.023807452987979604,0.005359469839178515,0.013556013630965915,HCD1491252
273.83617620698226,0.03717276709067389,0.02210823451974369,0.018508434337649697,0.03791695193092214,0.006007188368080143,0.022652945123174083,HCD1886275
256.2969555932758,0.03257334042727745,0.025980510379493834,0.013038239024308092,0.04360339883269047,0.010084980912658727,0.023534371569144483,HCD1490048
175.56825684098433,0.02422607878670012,0.016732847967908738,0.00615013954213043,0.02716183663875859,0.006119062583676781,0.014423925936809408,HCD2904862
206.7787749907752,0.032166863727413314,0.019077581336411065,0.011643481646005364,0.02965883173448952,0.005360701041327431,0.017865387116500032,HCD1111822
218.3435256229183,0.028629473619566914,0.017795130664230368,0.008165784050363903,0.031792522554728045,0.006065217585437331,0.02091222520361882,HCD0515538
256.614223035482,0.030995951754909056,0.02133463122471078,0.012353295554304368,0.03633850133811748,0.00874910290522002,0.03019067723570471,HCD0686666
159.5824458866024,0.019498567668683502,0.013987179353891155,0.0049210683552669485,0.02234088988951135,0.003907318802442611,0.017071864783725126,HCD1945164
188.10608115006528,0.020403746433298883,0.01121004658348222,0.001753964726632537,0.009807133855121192,0.0017416534797276687,0.008310355890243438,HCD0980262
225.2329072620882,0.02837904028885875,0.016300298348217467,0.012245813641676442,0.019740493586189612,0.005539760638820781,0.021625166143759336,HCD0719352
188.44256383117613,0.018792028007203896,0.011703639289744447,0.01071357897633129,0.02026054755610317,0.00633860783880661,0.02329632817048484,HCD1658565
231.3201674383305,0.02553726851773881,0.0177546853614148,0.01178095769208169,0.0317097213601465,0.0068978173736772485,0.019741080644431468,HCD1946469
216.66662107424884,0.033250831796467456,0.019329064524701144,0.008115766292099544,0.0357303565055512,0.004835569043740603,0.014053396132975968,HCD1646154
